Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
20,20,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,2,0.0,SAT,,0.026,
21,21,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,2,0.0,SAT,,0.03,
22,22,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,2,0.0,SAT,,0.026,
23,23,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,3,0.0,SAT,,0.026,
24,24,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,3,0.0,SAT,,0.026,
25,25,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,3,0.0,SAT,,0.026,
26,26,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,3,0.0,SAT,,0.027,
27,27,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,3,0.0,SAT,,0.026,
28,28,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,3,0.0,SAT,,0.026,
29,29,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,3,0.0,SAT,,0.026,
30,30,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,3,0.0,SAT,,0.026,
31,31,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,3,0.0,SAT,,0.026,
32,32,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,3,0.0,SAT,,0.026,
33,33,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,4,0.0,SAT,,0.026,
34,34,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,4,0.0,SAT,,0.031,
35,35,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,4,0.0,SAT,,0.03,
36,36,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,4,0.0,SAT,,0.026,
37,37,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,4,0.0,SAT,,0.027,
38,38,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,4,0.0,SAT,,0.026,
39,39,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,4,0.0,SAT,,0.027,
40,40,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,4,0.0,SAT,,0.026,
41,41,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,4,0.0,SAT,,0.026,
42,42,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,4,0.0,SAT,,0.026,
43,43,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,4,0.0,SAT,,0.029,
44,44,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,5,0.0,SAT,,0.026,
45,45,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,5,0.0,SAT,,0.027,
46,46,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,5,0.0,SAT,,0.027,
47,47,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,5,0.0,SAT,,0.026,
48,48,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,5,0.0,SAT,,0.026,
49,49,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,5,0.0,SAT,,0.027,
50,50,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,5,0.0,SAT,,0.026,
51,51,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,5,0.0,SAT,,0.026,
52,52,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,5,0.0,SAT,,0.03,
53,53,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,5,0.0,SAT,,0.026,
54,54,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,5,0.0,SAT,,0.031,
55,55,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,6,0.0,SAT,,0.031,
56,56,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,6,0.0,SAT,,0.029,
57,57,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,6,0.0,SAT,,0.027,
58,58,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,6,0.0,SAT,,0.028,
59,59,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,6,0.0,SAT,,0.028,
60,60,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,6,0.0,SAT,,0.026,
61,61,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,6,0.0,SAT,,0.027,
62,62,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,6,0.0,SAT,,0.026,
63,63,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,6,0.0,SAT,,0.029,
64,64,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,6,0.0,SAT,,0.026,
65,65,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,6,0.0,SAT,,0.026,
66,66,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,7,0.0,SAT,,0.027,
67,67,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,7,0.0,SAT,,0.027,
68,68,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,7,0.0,SAT,,0.026,
69,69,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,7,0.0,SAT,,0.027,
70,70,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,7,0.0,SAT,,0.026,
71,71,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,7,0.0,SAT,,0.026,
72,72,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,7,0.0,SAT,,0.026,
73,73,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,7,0.0,SAT,,0.027,
74,74,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,7,0.0,SAT,,0.026,
75,75,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,7,0.0,SAT,,0.026,
76,76,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,7,0.0,SAT,,0.026,
77,77,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,8,0.0,SAT,,0.026,
78,78,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,8,0.0,SAT,,0.028,
79,79,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,8,0.0,SAT,,0.028,
80,80,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,8,0.0,SAT,,0.026,
81,81,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,8,0.0,SAT,,0.026,
82,82,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,8,0.0,SAT,,0.027,
83,83,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,8,0.0,SAT,,0.031,
84,84,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,8,0.0,SAT,,0.027,
85,85,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,8,0.0,SAT,,0.029,
86,86,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,8,0.0,SAT,,0.028,
87,87,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,8,0.0,SAT,,0.026,
